Country Name,"Country Code","Series Name","Series Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2030 [YR2030]","2040 [YR2040]","2050 [YR2050]"
United States,"USA","Emission Totals - Emissions (N2O) - On-farm energy use","CC.ENO.OEU","13.0576","12.6088","15.689","12.3288","12.2626","10.8682","10.4197","9.9183","..","..","..","..","..",".."
United States,"USA","Emission Totals - Emissions (N2O) - Savanna fires","CC.ENO.SVF","2.4347","2.4244","1.382","2.8267","2.1307","3.0704","2.7016","1.7838","..","..","..","..","..",".."
United States,"USA","Emission Totals - Emissions (N2O) - Synthetic Fertilizers","CC.ENO.SFE","211.8845","222.8609","230.2165","245.0102","243.7308","245.1199","242.4543","243.7683","..","..","..","212.4213","..","223.54"
United States,"USA","Emission Totals - Indirect emissions (N2O) - AFOLU","CC.IEN.AFO","103.2757","109.064","113.1002","116.9033","119.8765","118.986","118.5734","117.6055","..","..","..","115.0297","..","119.4208"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Agricultural Soils","CC.IEN.AGS","103.2757","109.064","113.1002","116.9033","119.8765","118.986","118.5734","117.6055","..","..","..","115.0297","..","119.4208"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Crop Residues","CC.IEN.CRE","13.3029","14.7088","16.7054","18.0584","20.3709","18.5673","18.6076","17.1683","..","..","..","19.695","..","20.699"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Emissions on agricultural land","CC.IEN.EAL","103.2757","109.064","113.1002","116.9033","119.8765","118.986","118.5734","117.6055","..","..","..","115.0297","..","119.4208"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Farm-gate emissions","CC.IEN.FGE","103.2757","109.064","113.1002","116.9033","119.8765","118.986","118.5734","117.6055","..","..","..","115.0297","..","119.4208"
United States,"USA","Emission Totals - Indirect emissions (N2O) - IPCC Agriculture","CC.IEN.IPA","103.2757","109.064","113.1002","116.9033","119.8765","118.986","118.5734","117.6055","..","..","..","115.0297","..","119.4208"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Manure applied to Soils","CC.IEN.SAS","14.8074","15.91","15.948","15.9459","16.1973","16.3562","16.3884","16.3877","..","..","..","18.1195","..","19.3419"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Manure left on Pasture","CC.IEN.MLP","23.1938","23.7812","23.9787","22.8022","23.5253","23.9388","24.1074","24.2573","..","..","..","25.1119","..","24.5493"
United States,"USA","Emission Totals - Indirect emissions (N2O) - Synthetic Fertilizers","CC.IEN.SFE","51.9717","54.664","56.4682","60.0968","59.783","60.1238","59.4699","59.7922","..","..","..","52.1033","..","54.8306"
United States,"USA","Food GHG emissions by system stage (Share of total) - Consumption","CC.FGHG.SYS.CS","3.68881913161171","3.90304230477397","3.73609333973669","3.32470138143831","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - End_of_Life","CC.FGHG.SYS.EO","10.5385061129462","7.49067212633633","5.5989005067422","5.522542335788","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - LULUC (Production)","CC.FGHG.SYS.LU","19.0721148763789","11.5802678556244","10.6733471596668","10.7886300805171","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - Packaging","CC.FGHG.SYS.PC","4.84114300634296","7.54620726664119","4.69105262183536","3.96692099807879","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - Processing","CC.FGHG.SYS.PR","4.01134545338082","6.34859919587862","6.64027164183418","6.01723389357034","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - Production","CC.FGHG.SYS.PD","37.7128283894775","34.7708909335245","33.8989685878228","34.8348066625438","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - Retail","CC.FGHG.SYS.RE","7.15914427954343","14.8898934551057","21.7963147831165","21.1605705978124","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Food GHG emissions by system stage (Share of total) - Transport","CC.FGHG.SYS.TR","12.9760987503185","13.4704268621153","12.9650513592454","14.3845940502513","..","..","..","..","..","..","..","..","..",".."
United States,"USA","GHG emissions from food systems, by gas (Mt CO2 eq) - CO2","CC.GHG.FSYS.CO","667386.201274264","765195.665207936","741983.060981376","708935.074250578","..","..","..","..","..","..","..","..","..",".."
United States,"USA","GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases","CC.GHG.FSYS.FG","106.45505","96704.285693","212912.211480727","207869.583540333","..","..","..","..","..","..","..","..","..",".."
United States,"USA","GHG emissions from food systems, by gas (Mt CO2 eq) - Methane","CC.GHG.FSYS.CH","374167.811983981","369244.57396009","355031.647599555","362113.828203236","..","..","..","..","..","..","..","..","..",".."
United States,"USA","GHG emissions from food systems, by gas (Mt CO2 eq) - N2O","CC.GHG.FSYS.NO","162658.506219712","180829.873646389","190777.182445961","191233.397203959","..","..","..","..","..","..","..","..","..",".."
United States,"USA","Lifetime CO2 emissions from coal plants (Mt CO2)","CC.EN.ATM.COAL.CE","..","..","..","..","..","..","..","..","..","14.147","..","..","..",".."
United States,"USA","Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP","CC.GHG.MEMG.EI","..","..","..","..","..","..","-0.231185053815844","..","..","..","..","..","..",".."
United States,"USA","Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita","CC.GHG.MEMG.GC","..","..","..","..","..","..","0.200081471988207","..","..","..","..","..","..",".."
United States,"USA","Macro drivers of GHG emissions growth in the period 2012-2018 - Population","CC.GHG.MEMG.PO","..","..","..","..","..","..","0.0402964768104974","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.NCO.GHG.AG","357.82","369.04","373.6","370.09","381.4","381.93","385.25","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy","CC.NCO.GHG.EN","426.9","383.77","354.71","334.26","323.62","327.38","331.13","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.NCO.GHG.FE","352.34","300.94","293.93","284.78","275.39","279.01","282.62","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.NCO.GHG.IP","131.24","167.25","173.14","181.3","182.58","187.64","192.7","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.NCO.GHG.LU","1.77","3.59","0.92","2.3","1.44","2.67","2.46","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.NCO.GHG.OF","74.57","82.83","60.78","49.48","48.23","48.37","48.51","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.NCO.GHG.EL","1115.3","1084.75","1049.71","1020.86","1018.63","1029.08","1042.31","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.NCO.GHG.IL","1117.07","1088.33","1050.63","1023.16","1020.07","1031.74","1044.78","..","..","..","..","..","..",".."
United States,"USA","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste","CC.NCO.GHG.WA","199.34","164.69","148.27","135.2","131.03","132.13","133.24","..","..","..","..","..","..",".."
United States,"USA","Per capita GHG emissions (tons/capita)","CC.GHG.PECA","22.21","22.85","19.53","17.42","17.58","17.27","17.74","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Agriculture (contribution to total growth, %)","CC.GHG.SDEG.AG","..","..","..","..","..","..","0.241403599796068","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Building (contribution to total growth, %)","CC.GHG.SDEG.BU","..","..","..","..","..","..","1.62370943653878","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Electricity/Heat (contribution to total growth, %)","CC.GHG.SDEG.EH","..","..","..","..","..","..","-4.63044531758084","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Fugitive Emissions (contribution to total growth, %)","CC.GHG.SDEG.FE","..","..","..","..","..","..","0.217983847577046","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Industrial Processes (contribution to total growth, %)","CC.GHG.SDEG.IP","..","..","..","..","..","..","0.428041009787655","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Land-Use Change and Forestry (contribution to total growth, %)","CC.GHG.SDEG.LU","..","..","..","..","..","..","3.39766559115958","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Manufacturing/Construction (contribution to total growth, %)","CC.GHG.SDEG.MC","..","..","..","..","..","..","0.363006159394834","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Other Fuel Combustion (contribution to total growth, %)","CC.GHG.SDEG.OF","..","..","..","..","..","..","-0.0951202243972567","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Transportation (contribution to total growth, %)","CC.GHG.SDEG.TR","..","..","..","..","..","..","2.96728260615003","..","..","..","..","..","..",".."
United States,"USA","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Waste (contribution to total growth, %)","CC.GHG.SDEG.WA","..","..","..","..","..","..","-0.127367421683448","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.GHG.EMSE.AG","357.82","369.04","373.6","370.09","381.4","381.93","385.25","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Building","CC.GHG.EMSE.BL","545.48","599.13","545.06","512.54","496.47","497.9","550.68","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.GHG.EMSE.BF","82.75","100.2","116.65","119.07","119.96","119.69","121.63","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.GHG.EMSE.EH","2159.79","2801.39","2609.56","2234.02","2145.51","2064.52","2103.17","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Energy","CC.GHG.EMSE.EN","5238.41","6118.73","5716.13","5277.14","5172.83","5100.78","5271.21","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.GHG.EMSE.FE","360.76","306.02","303.23","299.05","286.11","291.1","301.58","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.GHG.EMSE.IP","164.71","208.7","204.59","221.22","222.02","227.96","233.91","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.GHG.EMSE.LU","-416.82","-414.95","-401","-416.96","-230.36","-229.16","-229.27","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.GHG.EMSE.MC","604.51","567.17","466.39","433.89","439.02","429.41","458.79","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.GHG.EMSE.OF","140.89","127.17","112.12","97.6","94.48","93.83","94.75","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.GHG.EMSE.EL","5960.28","6861.15","6442.58","6003.65","5907.27","5842.8","6023.62","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.GHG.EMSE.IL","5543.47","6446.2","6041.59","5586.69","5676.92","5613.64","5794.35","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Transportation","CC.GHG.EMSE.TR","1426.97","1717.85","1679.77","1700.05","1711.22","1724.02","1762.24","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions by sector (Mt CO2 eq) - Waste","CC.GHG.EMSE.WA","199.34","164.69","148.27","135.2","131.03","132.13","133.24","..","..","..","..","..","..",".."
United States,"USA","Total GHG emissions growth in the period 2012-2018 (%)","CC.TOT.GHG.GR","..","..","..","..","..","..","0.0438615928674246","..","..","..","..","..","..",".."
United States,"USA","Population, total","SP.POP.TOTL","249623000","282162411","309327143","320738994","323071755","325122128","326838199","328329953","331501080","331893745","333730000","348075000","363547000","375631000"
United States,"USA","Mortality rate attributable to ambient air pollution (deaths per 100 000 population)","CC.SH.AIRP.AMB","..","..","..","..","13","..","..","..","..","..","..","..","..",".."
United States,"USA","Mortality rate attributable to household air pollution (deaths per 100 000 population)","CC.SH.AIRP.AIR","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
United States,"USA","GDP (current US$)","NY.GDP.MKTP.CD","5963144000000","10250947997000","15048964444000","18206020741000","18695110842000","19479620056000","20527156026000","21372572437000","20893743833000","22996100000000","..","..","..",".."
United States,"USA","Offshore wind potential - Per capita (kW/cap)","CC.EG.WIND.PC","..","..","..","..","..","..","..","26.769233599","..","..","..","..","..",".."
United States,"USA","Offshore wind potential - Total (GW)","CC.EG.WIND.TOTL","..","..","..","..","..","..","..","8786.720467574","..","..","..","..","..",".."
United States,"USA","Average practical solar potential (kWh/kWp/day)","CC.EG.SOLR.KW","..","..","..","..","..","..","4.3584","..","..","..","..","..","..",".."
United States,"USA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","..","1.5","2","2.2","2","2","1.7","1.7","..","..","..","..","..",".."
China,"CHN","Annual CO2 combustion emissions at operating coal mines (Mt CO2)","CC.COAL.EMIS.CO","..","..","..","..","..","..","..","..","..","3038","..","..","..",".."
China,"CHN","Annual CO2 combustion emissions at proposed coal projects (Mt CO2)","CC.COAL.EMPR.CO","..","..","..","..","..","..","..","..","..","1285","..","..","..",".."
China,"CHN","Annual methane emissions at operating coal mines (Mt CO2e 100 years)","CC.COAL.EMIS.CH","..","..","..","..","..","..","..","..","..","419","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Building","CC.CO2.EMSE.BL","384.68","274.12","416.4","510.54","525.09","533.08","542.13","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.CO2.EMSE.BF","89.2","52.21","103.61","132.16","137.72","143.04","142.74","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.CO2.EMSE.EH","725.36","1575.21","3831.98","4580.61","4637.77","4904.12","5214.2","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Energy","CC.CO2.EMSE.EN","2088.86","3099.69","7830.97","9096.74","9057.91","9248.47","9531.46","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.CO2.EMSE.FE","0","0","0","3.43","3.43","2.89","3.25","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Industrial Processes","CC.CO2.EMSE.IP","84.51","244.4","639.6","733.7","756.4","769.3","782","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.CO2.EMSE.LU","-349.41","-349.35","-332.23","-710.17","-650.1","-650.1","-650.1","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.CO2.EMSE.MC","745.2","906.38","2844.45","2972.98","2846.38","2734.18","2667.43","..","..","..","..","..","..",".."
China,"CHN","CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.CO2.EMSE.OF","139.45","95.51","169.36","202.03","201.83","193.31","187.44","..","..","..","..","..","..",".."
